Codigo de via;Clase de la via;Particula de la via;Nombre de la via;Tipo de tramo ;Nombre de la aproximacion;Numero inicial del tramo;Calificador del numero inicial del tramo;Numero final del tramo;Calificador del numero final del tramo;Zona S E R  del tramo
424900;CALLE                   ;DE    ;JULIO NOMBELA                                   ;impar;NUM;1;  ;999;  ;72
424900;CALLE                   ;DE    ;JULIO NOMBELA                                   ;par  ;NUM;2;  ;998;  ;72
424901;CALLE                   ;DE    ;JULIO PALACIOS                                  ;impar;NUM;1;  ;999;  ;85
424901;CALLE                   ;DE    ;JULIO PALACIOS                                  ;par  ;NUM;2;  ;998;  ;85
424950;CALLE                   ;DE    ;JULIO REY PASTOR                                ;impar;NUM;1;  ;999;  ;36
424950;CALLE                   ;DE    ;JULIO REY PASTOR                                ;par  ;NUM;2;  ;998;  ;36
425900;PLAZA                   ;DE LA ;JUSTICIA                                        ;impar;NUM;1;  ;999;  ;53
425900;PLAZA                   ;DE LA ;JUSTICIA                                        ;par  ;NUM;2;  ;998;  ;53
426100;CALLE                   ;DE    ;JUSTINIANO                                      ;impar;NUM;1;  ;999;  ;14
426100;CALLE                   ;DE    ;JUSTINIANO                                      ;par  ;NUM;2;  ;998;  ;14
426250;CALLE                   ;DE    ;PEDRO JUSTO DORADO DELLMANS                     ;impar;NUM;1;  ;9999;  ;93
426250;CALLE                   ;DE    ;PEDRO JUSTO DORADO DELLMANS                     ;par  ;NUM;2;  ;9998;  ;93
427300;CALLE                   ;DEL   ;LABRADOR                                        ;impar;NUM;1;  ;999;  ;22
427300;CALLE                   ;DEL   ;LABRADOR                                        ;par  ;NUM;2;  ;998;  ;22
427700;CALLE                   ;DE LA ;LADERA                                          ;impar;NUM;1;  ;999;  ;65
427700;CALLE                   ;DE LA ;LADERA                                          ;par  ;NUM;2;  ;998;  ;65
428100;CALLE                   ;DE    ;LAGASCA                                         ;impar;NUM;1;  ;69;  ;41
428100;CALLE                   ;DE    ;LAGASCA                                         ;impar;NUM;71;  ;133;  ;46
428100;CALLE                   ;DE    ;LAGASCA                                         ;impar;NUM;135;  ;999;  ;51
428100;CALLE                   ;DE    ;LAGASCA                                         ;par  ;NUM;2;  ;80;  ;41
428100;CALLE                   ;DE    ;LAGASCA                                         ;par  ;NUM;82;  ;146;  ;46
428100;CALLE                   ;DE    ;LAGASCA                                         ;par  ;NUM;148;  ;998;  ;51
430600;CALLE                   ;DE    ;LANUZA                                          ;impar;NUM;1;  ;999;  ;43
430600;CALLE                   ;DE    ;LANUZA                                          ;par  ;NUM;2;  ;998;  ;43
430700;CALLE                   ;DE LA ;LANZADA                                         ;impar;NUM;1;  ;9999;  ;91
430700;CALLE                   ;DE LA ;LANZADA                                         ;par  ;NUM;2;  ;9998;  ;91
431200;CALLE                   ;DE    ;LARRA                                           ;impar;NUM;1;  ;999;  ;14
431200;CALLE                   ;DE    ;LARRA                                           ;par  ;NUM;2;  ;998;  ;14
431600;CALLE                   ;DE LOS;LATONEROS                                       ;impar;NUM;1;  ;999;  ;161
431600;CALLE                   ;DE LOS;LATONEROS                                       ;par  ;NUM;2;  ;998;  ;161
431800;CALLE                   ;DEL   ;LAUREL                                          ;impar;NUM;1;  ;999;  ;22
431800;CALLE                   ;DEL   ;LAUREL                                          ;par  ;NUM;2;  ;998;  ;22
432200;CALLE                   ;DE    ;LAVAPIES                                        ;impar;NUM;1;  ;999;  ;12
432200;CALLE                   ;DE    ;LAVAPIES                                        ;par  ;NUM;2;  ;998;  ;12
432300;PLAZA                   ;DE    ;LAVAPIES                                        ;impar;NUM;1;  ;999;  ;12
432300;PLAZA                   ;DE    ;LAVAPIES                                        ;par  ;NUM;2;  ;998;  ;12
432500;CALLE                   ;DE    ;LAZAGA                                          ;impar;NUM;1;  ;1;  ;62
432500;CALLE                   ;DE    ;LAZAGA                                          ;impar;NUM;3;  ;999;  ;63
432500;CALLE                   ;DE    ;LAZAGA                                          ;par  ;NUM;2;  ;4;  ;62
432500;CALLE                   ;DE    ;LAZAGA                                          ;par  ;NUM;6;  ;998;  ;63
432600;CALLE                   ;DEL   ;LAZO                                            ;impar;NUM;1;  ;999;  ;11
432600;CALLE                   ;DEL   ;LAZO                                            ;par  ;NUM;2;  ;998;  ;11
432700;PLAZA                   ;DE LA ;LEALTAD                                         ;impar;NUM;1;  ;999;  ;35
432700;PLAZA                   ;DE LA ;LEALTAD                                         ;par  ;NUM;2;  ;998;  ;35
433000;CALLE                   ;DE LA ;LECHUGA                                         ;impar;NUM;1;  ;999;  ;161
433000;CALLE                   ;DE LA ;LECHUGA                                         ;par  ;NUM;2;  ;998;  ;161
433300;CALLE                   ;DE    ;LEGANES                                         ;impar;NUM;1;  ;999;  ;27
433300;CALLE                   ;DE    ;LEGANES                                         ;par  ;NUM;2;  ;998;  ;27
433800;CALLE                   ;DE    ;LEGANITOS                                       ;impar;NUM;1;  ;999;  ;11
433800;CALLE                   ;DE    ;LEGANITOS                                       ;par  ;NUM;2;  ;998;  ;11
434000;PLAZA                   ;DE    ;LEGAZPI                                         ;impar;NUM;1;  ;1;  ;25
434000;PLAZA                   ;DE    ;LEGAZPI                                         ;impar;NUM;3;  ;7;  ;24
434000;PLAZA                   ;DE    ;LEGAZPI                                         ;impar;NUM;9;  ;9;  ;23
434000;PLAZA                   ;DE    ;LEGAZPI                                         ;par  ;NUM;2;  ;2;  ;25
434000;PLAZA                   ;DE    ;LEGAZPI                                         ;par  ;NUM;4;  ;6;  ;24
434600;CALLE                   ;DEL   ;LEIZARAN                                        ;impar;NUM;1;  ;999;  ;51
434600;CALLE                   ;DEL   ;LEIZARAN                                        ;par  ;NUM;2;  ;998;  ;51
434998;CALLE                   ;DE LOS;LEÑEROS                                         ;impar;NUM;1;  ;999;  ;61
434998;CALLE                   ;DE LOS;LEÑEROS                                         ;par  ;NUM;2;  ;998;  ;61
435100;CALLE                   ;DE    ;LEO                                             ;impar;NUM;1;  ;999;  ;33
435100;CALLE                   ;DE    ;LEO                                             ;par  ;NUM;2;  ;998;  ;33
435300;CALLE                   ;DEL   ;LEON                                            ;impar;NUM;1;  ;999;  ;13
435300;CALLE                   ;DEL   ;LEON                                            ;par  ;NUM;2;  ;998;  ;13
435400;CALLE                   ;DE    ;LEON BONNAT                                     ;impar;NUM;1;  ;999;  ;43
435400;CALLE                   ;DE    ;LEON BONNAT                                     ;par  ;NUM;2;  ;998;  ;43
435425;CALLE                   ;DE    ;LEON GIL DE PALACIO                             ;impar;NUM;1;  ;999;  ;31
435425;CALLE                   ;DE    ;LEON GIL DE PALACIO                             ;par  ;NUM;2;  ;998;  ;31
435751;CALLE                   ;DE    ;LEONOR DE LA VEGA                               ;impar;NUM;1;  ;999;  ;21
435751;CALLE                   ;DE    ;LEONOR DE LA VEGA                               ;par  ;NUM;2;  ;998;  ;21
436200;CALLE                   ;DE    ;LEPANTO                                         ;impar;NUM;1;  ;999;  ;11
436200;CALLE                   ;DE    ;LEPANTO                                         ;par  ;NUM;2;  ;998;  ;11
436400;CALLE                   ;DEL   ;LEREZ                                           ;impar;NUM;1;  ;999;  ;51
436400;CALLE                   ;DEL   ;LEREZ                                           ;par  ;NUM;2;  ;998;  ;51
436500;CALLE                   ;DE    ;LERIDA                                          ;impar;NUM;1;  ;69;  ;62
436500;CALLE                   ;DE    ;LERIDA                                          ;impar;NUM;71;  ;999;  ;63
436500;CALLE                   ;DE    ;LERIDA                                          ;par  ;NUM;2;  ;68;  ;62
436500;CALLE                   ;DE    ;LERIDA                                          ;par  ;NUM;70;  ;998;  ;63
437000;CALLE                   ;DEL   ;LEVANTE                                         ;impar;NUM;1;  ;999;  ;56
437000;CALLE                   ;DEL   ;LEVANTE                                         ;par  ;NUM;2;  ;998;  ;56
437100;AVENIDA                 ;DEL   ;LEVANTE                                         ;impar;NUM;1;  ;999;  ;54
437100;AVENIDA                 ;DEL   ;LEVANTE                                         ;par  ;NUM;2;  ;998;  ;54
437200;CALLE                   ;DEL   ;MONASTERIO DE LEYRE                             ;impar;NUM;1;  ;999;  ;65
437200;CALLE                   ;DEL   ;MONASTERIO DE LEYRE                             ;par  ;NUM;2;  ;998;  ;65
437400;CALLE                   ;DE LA ;LIBERTAD                                        ;impar;NUM;1;  ;999;  ;14
437400;CALLE                   ;DE LA ;LIBERTAD                                        ;par  ;NUM;2;  ;998;  ;14
437500;CALLE                   ;DE LOS;LIBREROS                                        ;impar;NUM;1;  ;999;  ;15
437500;CALLE                   ;DE LOS;LIBREROS                                        ;par  ;NUM;2;  ;998;  ;15
438100;CALLE                   ;DE LA ;LIGULA                                          ;impar;NUM;1;  ;999;  ;54
438100;CALLE                   ;DE LA ;LIGULA                                          ;par  ;NUM;2;  ;998;  ;54
438200;CALLE                   ;DE LAS;LILAS                                           ;impar;NUM;1;  ;999;  ;55
438200;CALLE                   ;DE LAS;LILAS                                           ;par  ;NUM;2;  ;998;  ;55
438400;CALLE                   ;DEL   ;LIMON                                           ;impar;NUM;1;  ;999;  ;15
438400;CALLE                   ;DEL   ;LIMON                                           ;par  ;NUM;2;  ;998;  ;15
438500;CALLE                   ;DEL   ;LIMONERO                                        ;impar;NUM;1;  ;999;  ;63
438500;CALLE                   ;DEL   ;LIMONERO                                        ;par  ;NUM;2;  ;998;  ;63
438700;PASAJE                  ;DEL   ;LINCE                                           ;impar;NUM;1;  ;999;  ;33
438700;PASAJE                  ;DEL   ;LINCE                                           ;par  ;NUM;2;  ;998;  ;33
438900;CALLE                   ;DE    ;LINNEO                                          ;impar;NUM;1;  ;999;  ;21
438900;CALLE                   ;DE    ;LINNEO                                          ;par  ;NUM;2;  ;998;  ;21
439000;CALLE                   ;DEL   ;LINO                                            ;impar;NUM;1;  ;999;  ;63
439000;CALLE                   ;DEL   ;LINO                                            ;par  ;NUM;2;  ;998;  ;63
439100;CALLE                   ;DE LA ;LIRA                                            ;impar;NUM;1;  ;999;  ;33
439100;CALLE                   ;DE LA ;LIRA                                            ;par  ;NUM;2;  ;998;  ;33
439300;CALLE                   ;DE LOS;LIRIOS                                          ;impar;NUM;1;  ;999;  ;54
439300;CALLE                   ;DE LOS;LIRIOS                                          ;par  ;NUM;2;  ;998;  ;54
439400;CALLE                   ;DE    ;LISBOA                                          ;impar;NUM;1;  ;999;  ;92
439400;CALLE                   ;DE    ;LISBOA                                          ;par  ;NUM;2;  ;998;  ;92
439600;CALLE                   ;DEL   ;PATIO DE LA LITOGRAFIA                          ;impar;NUM;1;  ;999;  ;33
439600;CALLE                   ;DEL   ;PATIO DE LA LITOGRAFIA                          ;par  ;NUM;2;  ;998;  ;33
439800;CALLE                   ;DE    ;LOECHES                                         ;impar;NUM;1;  ;9999;  ;91
439800;CALLE                   ;DE    ;LOECHES                                         ;par  ;NUM;2;  ;9998;  ;91
440200;CALLE                   ;DE LA ;LOMA                                            ;impar;NUM;1;  ;999;  ;76
440200;CALLE                   ;DE LA ;LOMA                                            ;par  ;NUM;2;  ;998;  ;76
440600;CALLE                   ;DE    ;LOMBIA                                          ;impar;NUM;1;  ;999;  ;42
440600;CALLE                   ;DE    ;LOMBIA                                          ;par  ;NUM;2;  ;998;  ;42
440700;CALLE                   ;DE    ;LONDRES                                         ;impar;NUM;1;  ;999;  ;44
440700;CALLE                   ;DE    ;LONDRES                                         ;par  ;NUM;2;  ;998;  ;44
440770;CALLE                   ;DE    ;LOPE DE HARO                                    ;impar;NUM;1;  ;999;  ;66
440770;CALLE                   ;DE    ;LOPE DE HARO                                    ;par  ;NUM;2;  ;998;  ;66
440900;CALLE                   ;DE    ;LOPE DE RUEDA                                   ;impar;NUM;1;  ;21;  ;42
440900;CALLE                   ;DE    ;LOPE DE RUEDA                                   ;impar;NUM;23;  ;999;  ;34
440900;CALLE                   ;DE    ;LOPE DE RUEDA                                   ;par  ;NUM;2;  ;22;  ;42
440900;CALLE                   ;DE    ;LOPE DE RUEDA                                   ;par  ;NUM;24;  ;998;  ;34
441000;CALLE                   ;DE    ;LOPE DE VEGA                                    ;impar;NUM;1;  ;999;  ;13
441000;CALLE                   ;DE    ;LOPE DE VEGA                                    ;par  ;NUM;2;  ;998;  ;13
441300;CALLE                   ;DE    ;LOPEZ DE HOYOS                                  ;impar;NUM;1;  ;17;  ;46
441300;CALLE                   ;DE    ;LOPEZ DE HOYOS                                  ;impar;NUM;19;  ;39;  ;51
441300;CALLE                   ;DE    ;LOPEZ DE HOYOS                                  ;impar;NUM;41;  ;171;  ;53
